train,test
-442.81600691970016,-371.86733327840454
-391.42291709542087,-408.070782609775
-447.8418035951522,-403.715033153422
-386.81221627899225,-460.78682261728505
-415.0323254746547,-460.8413268540618
-456.0485540173972,-445.3261885861245
-438.507626757014,-451.9469400050083
-376.7880323212947,-431.8242884987754
-417.7341460518361,-440.7420988154693
-398.84992254341756,-449.95604964851515
-439.85609956933183,-400.3057583350327
-401.9676643280934,-423.3818960641737
-415.8231403758169,-410.36924091048775
-449.49952867439293,-353.8883008740721
-380.5220300156133,-438.0482757184355
-453.42178260721874,-386.2600863549412
-400.9314436865666,-480.2168185392195
-344.0917875418118,-431.8440602367763
-405.59001510604094,-468.6830993894734
-438.36697102222485,-430.4714251781368
-352.992767552204,-404.38614374092094
-486.3870701747992,-378.35956685977106
-450.7940790112077,-432.8563664547782
-363.42781802043856,-415.11157357525747
-387.9582080409855,-385.83887597950053
-401.7113364848046,-423.00351912437753
-413.0804522359245,-364.88635423879913
-380.9767250118872,-362.3583247451939
-388.39863501483734,-416.48606909121577
-395.8633567140643,-366.5822318375716
-374.01834779656156,-441.25867918050307
-369.939821265191,-386.1029871906407
-373.7560435115007,-430.04845829418
-378.64408878732274,-431.2274323644905
-407.8699109724989,-379.66680280258066
-396.97158694224066,-393.81211440155585
-421.62609733947306,-416.36874276459815
-336.19854553172723,-405.54814522992643
-402.1816599632419,-371.92097421006093
-456.6453757008591,-423.15285078699765
-403.0775785126387,-406.4740842582104
-424.29015231017536,-408.203577453749
-443.8170166340446,-338.3667342915163
-394.1733019736375,-456.2686540636646
-382.64679341166294,-376.17740593515646
-414.8379553413875,-406.4732296815416
-375.05994272125383,-420.4147639212138
-393.0393079430565,-383.16721623637505
-384.7578552048545,-376.8063732790297
-396.80143585387464,-366.78466042791695
-426.8724326043949,-377.09514081449163
-445.14011422977416,-369.0660525403718
-387.46283082131436,-372.99825323986437
-439.1062654516502,-420.0763747089478
-425.37408516412296,-364.91026704616485
-370.1151544956539,-416.4976917935896
-418.6628099605229,-393.5997260907601
-407.3826618768808,-403.89609183651953
-411.1319936326473,-335.82754669967903
-432.7373748704423,-395.78712474728604
-373.9541369776211,-360.38729988775634
-409.5113296278981,-384.71995397699067
-399.2143954976243,-395.31070151430936
-346.89315373377906,-406.4850659733242
-372.9245052583416,-433.9606950058483
-463.0640737177551,-393.28157682930646
-420.48016335228834,-403.88488706892457
-414.6736424340023,-377.65622516243644
-408.1017789870119,-411.4827354738579
-433.7958962891794,-348.6277793423861
-379.47133414161885,-380.1276405110573
-393.2470774176437,-406.2407467418703
-362.5021530768546,-373.93468309203905
-344.50056353655935,-336.00409807433056
-455.91475820185804,-399.7400951592135
-380.0517099495663,-388.44905142649026
-348.9624133580309,-420.733885663849
-368.3882298031814,-383.8619717187415
-426.2171019731172,-427.0908434457226
-386.662502595667,-385.74725968976105
-420.4334680864686,-352.9066680518025
-443.45691976219854,-391.52153708095864
-419.410640908898,-355.0692247629651
-293.8263724233059,-343.45150863603175
-396.1249286401874,-379.51277005515624
-393.97979478548075,-349.8389105785006
-332.330191208377,-344.91510951091755
-423.6473213576088,-339.59094764228945
-365.699797724828,-397.74510674512703
-386.2008934641664,-357.22322640630495
-381.8268478999637,-400.02844892186937
-309.2364289506249,-401.612926949059
-329.35212759850344,-357.4186315153771
-396.62126715351667,-334.37452109816076
-336.58397040469384,-396.1164760801795
-355.2354940733931,-401.3095016209416
-330.43476596972175,-431.3817472090943
-384.94199239173395,-378.55510182019674
-324.23632560333044,-422.95794616291107
-345.0720398352636,-379.89515062816344
-351.2194218268073,-361.0580408805117
-307.0481079687545,-364.93125385348475
-364.70400890904835,-367.96273897149416
-387.22255289970155,-392.93041852322716
-353.6982683755608,-356.96872840275057
-378.08664425415077,-370.02382761688705
-394.90568356590643,-374.2923267159871
-414.70397459689826,-440.1177844701298
-319.9889389763529,-333.6191449322513
-312.7015890583359,-338.7765903248051
-346.7047083716634,-371.3349520052284
-350.7751567874839,-319.05789619847485
-332.7158956575907,-380.4966768995306
-396.83801828747045,-379.9861312486581
-374.0099883511925,-345.6557167338943
-387.5819517075125,-282.6758048510066
-415.8927278058231,-308.6050154531589
-358.7784552134369,-300.2969044907678
-373.7373571431231,-429.156038065309
-409.0798987850702,-413.8413640374291
-367.08362063662855,-419.73858973086993
-338.45583111320826,-345.1155856801873
-355.4222350370101,-371.6231250282406
-349.02952949977316,-314.9629043297316
-367.0258767347858,-367.19857310563503
-346.80740622540753,-309.3089258098556
-366.8258808181383,-406.6794976968637
-334.98094065064066,-394.839358307254
-300.60302152986907,-325.7062023786717
-357.2148621024113,-342.6226717890626
-333.5326276946165,-378.70141908954724
-350.30366051932157,-385.1057520410311
-349.9183804647775,-377.99407316998594
-340.87839391781637,-382.06713109152327
-378.732038406004,-382.70627612160047
-364.8428048540031,-362.3663496442704
-415.2886758874668,-339.0091814345213
-336.25117750466933,-373.1994024329519
-340.9480747084481,-328.2754752728572
-318.9785957904717,-424.0209810160624
-377.2846921840928,-409.70256413542705
-307.7050348914493,-375.4905573829217
-319.5846952954671,-323.75710076812504
-369.08966087234796,-427.47911109851856
-344.78383141620094,-358.881510308443
-342.466557655792,-394.25983300695316
-311.2093686036795,-345.0611669996542
-337.70157255686615,-389.02818782967
-390.3266109703032,-300.54303739600476
-388.1776614563294,-347.8126291063085
-304.8509146946404,-363.7919698174241
-324.8718844120389,-305.27916341177604
-356.9349644888822,-340.715798160314
-345.72497184915863,-337.84241813365304
-359.92893208758755,-332.96173051046446
-339.96388459418887,-372.91000473793883
-333.92383683137245,-354.2801083709529
-324.5767121085136,-355.01005873727587
-293.14304848539496,-311.75449368662817
-304.0922474137589,-356.6202751516135
-337.9125496559022,-354.83403827355227
-347.32011368313573,-314.568241275178
-343.45856020514964,-365.84921026413684
-339.5630427854269,-302.2456229426359
-327.6556118532672,-345.55099926471786
-338.5502174111571,-391.0864358395081
-280.60028939161043,-355.7729361471707
-392.5576020841945,-361.2820953992131
-361.0006468752432,-382.6977455134436
-325.87521273156256,-372.9564060992631
-389.3054056299568,-331.0701911806097
-337.4542924008796,-319.6358631565263
-346.6233207566951,-347.67792024607223
-362.0956349911112,-345.52827315210095
-376.6204789463624,-309.16397858271705
-328.40442739646124,-404.5562674894485
-298.5783439039742,-331.04171594378016
-364.98556199334524,-350.6564867119751
-342.3813171882004,-389.15291732381473
-407.3701493379024,-298.0766256281086
-302.9554284163145,-318.7531789370373
-303.69196217775686,-328.9307409507852
-342.8748418361452,-309.50120341292984
-338.3883626000632,-379.0451028690855
-355.195294329552,-359.2964187817951
-374.64381941831175,-332.4703255546188
-327.17456680014527,-300.84584166779257
-342.8648690970102,-303.96404879619047
-309.6661615865578,-381.5756549408851
-350.2210337102388,-364.1792677458193
-298.64292117363914,-298.3872040506304
-303.37514561157633,-321.2337070957765
-323.34852817538666,-348.3311813204645
-341.88888341929226,-354.27823798782686
-327.8208561497184,-323.99671762966034
-355.888729783593,-372.1712324025409
-373.38174100362045,-326.1805941200833
-369.17301985924666,-346.801797120236
-295.8390413974713,-307.13434270837325
-343.94660357655766,-336.34032480048035
-320.2766912582752,-310.8691942315667
-341.4130553420999,-366.5873210785916
-336.12991830705465,-325.1893814883069
-312.9443733268665,-344.7771396701279
-348.4478158677181,-346.9735760034914
-302.64454065450724,-295.6063710694555
-289.0209613073292,-332.6550706612966
-317.761704377782,-344.75736356911654
-315.7160234756043,-319.6689739171986
-373.4256920046051,-335.9062713204491
-331.6277151705815,-333.4946020766032
-341.40152414393805,-278.9017454110004
-353.9112177529866,-330.30196734395497
-338.96241895213706,-356.64166918303397
-329.2984698544996,-280.26324852653386
-295.39068650600865,-340.44913033010994
-300.64699818090236,-300.5197670821965
-318.83540524392095,-339.5104299183824
-348.03464789452545,-296.64576037632037
-342.5487565437385,-351.8297123325332
-348.55123234530566,-304.702030153072
-314.52215110922214,-336.6418412281894
-376.51099760904674,-294.01644803870374
-329.94787041677773,-336.6591939504259
-309.5372094351332,-386.50178102226647
-282.9960671764094,-360.12941190880855
-326.01263904785304,-296.07277007814827
-298.49596047826765,-353.92104450842453
-336.65000827042167,-328.0890192921991
-323.1390810633872,-284.6506633525456
-314.3541994640278,-344.3338395310609
-273.41750115335236,-299.77160839120387
-297.9017751681315,-317.38897532225525
-312.233113446206,-344.08447561349345
-368.3728717378605,-303.89075667649803
-311.32433736812783,-319.32734239954465
-287.8515133968039,-303.0656634697417
-337.9938622841063,-284.6389441103124
-334.20799028011106,-313.7283912815429
-293.2830088772179,-327.16760184331093
-335.4447551137054,-351.02438097018387
-335.0346233172447,-293.93302710669434
-307.50710268616956,-305.1078581671167
-319.71589403616366,-341.92861348680344
-303.82097919573016,-308.62330722152603
-318.81036312163496,-323.3066265438613
-361.4346559077771,-281.839582533302
-297.883855327899,-276.48057565098463
-339.6016087557902,-312.5128539750862
-297.9433100011329,-297.32945224329654
