train,test
-213.87955587355503,-188.63475841048952
-202.36241912018212,-179.56533288471076
-169.27650478371035,-201.4006728731716
-229.69556445099727,-214.73238229953645
-240.97856990350846,-183.4907988864455
-202.9165615143801,-161.87058436802903
-225.08585108051423,-194.5260505428589
-208.8631374964966,-214.7777276068521
-171.1172401923847,-187.2647815219857
-208.43835550777024,-203.88095424391554
-204.4394159453709,-231.81321380702462
-230.84128199767866,-205.66971045393956
-227.88039870995416,-226.62120362764597
-212.2133545612235,-166.45178773196048
-234.46301361409832,-165.10912245654072
-175.17732918177137,-183.23931454466936
-196.96796551335066,-224.7648903622982
-159.872581051629,-231.2924838223173
-224.31069120969093,-206.0752457126574
-224.04689287971118,-186.19864094097088
-170.77563533653446,-199.9797727842587
-205.5688726039207,-196.87210834978148
-199.90988825844434,-171.10101288478717
-190.59091634236705,-216.8649418774754
-207.18460534350223,-203.29498245440556
-194.94149519375773,-211.4767478909222
-243.33823976637066,-175.50332746543145
-226.80463784811954,-214.3231367177503
-189.08934661089683,-193.41007474549727
-187.87511948505627,-191.67117920532937
-206.42385371639517,-209.32738488064578
-197.93951830544628,-183.05158034927746
-199.4738075813935,-208.71405148988788
-187.11228143007978,-187.68229953801261
-210.25106371476,-217.888693946826
-226.42597566762072,-223.0910199896769
-211.28729818038795,-220.37378986919268
-155.96184458658436,-183.3148973773696
-214.870469375451,-171.189734133946
-198.01401775695302,-198.11727532164755
-236.56803319688848,-196.02393851025266
-229.28863127775975,-221.91697434411495
-208.72911923447188,-247.15500604781823
-196.0004217252908,-191.85018903093183
-238.10248310127253,-208.11372419600053
-198.32799934641466,-194.27522913969668
-180.1198982882251,-239.8892798046689
-186.95909295952362,-173.9155733544244
-200.9841539864979,-160.24458682643663
-173.73169204761402,-183.19132626961675
-169.78395045803808,-196.56375504008892
-161.53757276757653,-177.58282836512114
-216.61766042369854,-219.24464460612347
-224.08547520862777,-205.85817332816654
-217.39535659984426,-208.0972418532707
-171.122304802382,-202.97489035319998
-206.38289903898567,-176.3614167302565
-201.15730375950386,-178.73358491572878
-194.7799865398774,-190.7798340275982
-185.7957796072892,-159.8307466399299
-171.56028237844527,-195.58486752778035
-200.70135534667247,-186.35716410975877
-182.55096777638997,-199.89733097634203
-225.76651373814673,-163.0651561775845
-174.44743941352525,-191.01252245739985
-145.7110172746042,-193.7416004727093
-190.45190747128234,-189.2652613642784
-204.8726709864151,-201.43809406826514
-210.62972511623883,-204.15818744600844
-194.49657619009477,-209.50760375677515
-185.88909649012618,-199.02851856889902
-167.3645819843263,-169.39908456718538
-191.62505101421476,-170.21982129464044
-206.1742348638064,-200.40899121912312
-196.58864324166697,-181.4353185320251
-200.30314011304526,-211.62969372226937
-186.45094720203926,-190.3168603361159
-197.48699095905758,-196.40289941450206
-173.73550833135576,-207.70172952312205
-192.16475190719257,-213.67784124947804
-206.10830575787878,-195.91912465230882
-199.97955984767026,-201.03896731886707
-175.82507618616702,-173.5303319650938
-204.89356328305826,-173.8898273242302
-170.68869278311539,-205.02282773889294
-194.41374377866802,-160.49672305887933
-187.10470537816732,-198.85784095918663
-194.23883480091143,-180.86152677426634
-199.14928911082666,-194.09722488223122
-216.2053619214442,-224.71576052789612
-189.97376431686777,-188.4603338353561
-194.21084026826458,-170.02292593343094
-182.3015365974342,-197.54698970028707
-166.7617470237343,-169.46155349986483
-188.6947217556716,-206.5484200942282
-180.64094067765413,-168.32060836145837
-186.01969168019338,-149.69154468296816
-215.8608406577657,-217.29659989372863
-199.2931903939365,-205.28772114703705
-198.70652580932915,-230.9030078975495
-185.84317459170947,-225.82592193811078
-195.8286611392564,-153.92182550686124
-185.552016465835,-198.80884732865982
-187.35027791797975,-165.87029106584654
-197.57198320703665,-179.9444767400006
-199.7838953840678,-195.98518400526933
-159.46880771341478,-157.2862402919133
-184.36819061970033,-222.10485797039937
-195.83908082492405,-217.25761452401443
-160.43629222747455,-154.24157207909673
-194.67419569715844,-138.03152977008665
-188.53179029016624,-186.96893063078116
-183.513797958307,-189.50435371993999
-186.8780704942893,-186.72170622994514
-182.1363225610257,-170.34259411790154
-221.09776660602412,-215.59037626343505
-184.16859964639758,-202.46413547190295
-198.38141309043257,-197.98928061921745
-192.3515265422747,-207.7788410874001
-199.77068022775396,-186.2117424530036
-182.20516973592723,-186.57394696923816
-177.5166728071617,-197.22785728123216
-163.07260433611364,-223.34373494540836
-151.96693815492898,-182.08770819650422
-155.61811262612787,-212.17396329975728
-154.44336444129988,-194.835399407954
-162.6043039919775,-171.60397971970096
-142.11954898655813,-172.9135579018839
-197.80391449082242,-220.21890047912066
-204.8769429166556,-197.3056963035739
-197.66670297760868,-168.94201931572522
-191.7020948483165,-194.55923723038515
-179.99035713397382,-171.28684754000403
-174.94150981046187,-182.49908205029288
-190.21943020515533,-164.69359304957584
-163.9874858087763,-171.69683288132646
-130.36890603783502,-177.03159371471324
-206.4081310163028,-186.02708076640334
-183.89863289685965,-168.07895642005352
-157.41813557338682,-138.86722476129606
-173.34210007184802,-217.61403622167435
-192.60321276585347,-181.02308382513922
-209.94940280247124,-191.61273572100734
-157.85984221342224,-199.5029434584363
-185.16141508449215,-176.12217037449543
-151.0043294809261,-154.4332470537855
-186.70246227194357,-155.5321740758925
-173.34622389718524,-176.95611473042294
-196.2938998981734,-186.95165266239027
-194.42974186580267,-190.6963436446845
-172.65020408545098,-158.8266080573689
-161.6166612800801,-169.88671302365793
-195.50816015569617,-191.47882324877997
-187.80934015340696,-205.56601168655155
-226.91692122601347,-214.7707399145911
-153.61357037068703,-180.0902052239398
-197.04861987027928,-154.5559812385058
-173.34774189271198,-188.67304338542638
-181.66192232817045,-163.48703087195028
-164.83399952082706,-185.7126616516633
-149.95096749755763,-193.77870272808244
-198.398482854105,-191.70929290778307
-209.7681070242892,-173.6623811317124
-159.3367857532729,-193.4448187936909
-171.27191315259674,-172.4963969397532
-189.1500607451309,-214.02453755845974
-223.46271526350705,-166.35270157525284
-186.3670007248993,-143.70664667514387
-195.3052601999068,-225.5121982699627
-169.5789628254526,-199.61799171173723
-173.12057022495978,-186.45799287913346
-170.84762725771967,-163.45310214424805
-163.71283615704698,-164.37087760104228
-209.6878855997204,-151.65518233275643
-155.90728307268657,-167.29658756209776
-161.83053234898463,-204.9028170989256
-179.14147958356494,-180.62944184095645
-162.46161311204506,-155.2869012529835
-151.85343505455876,-148.31472220722785
-156.54909418215647,-139.36927917585166
-152.0982272662009,-155.39074806718048
-193.89351729768254,-179.55764470939127
-212.69234130657176,-194.40628470950506
-206.54418383453117,-188.3392725338469
-182.113507501536,-185.3547125481638
-175.89283648802672,-148.57441561862606
-160.25921857815183,-188.21166122119863
-161.34365044683403,-172.28280873771752
-155.99579273842895,-145.5744676380918
-164.05829937367614,-194.06618374332456
-151.99923356362982,-149.19771998991004
-133.3736504866778,-194.9825027899101
-164.11776195088996,-175.9481151543999
-162.9515269946668,-137.40463060142204
-170.98467983390415,-167.6097952086897
-199.33581246912985,-173.64122471597372
-180.61877144411298,-136.97585853291056
-159.79533683874968,-161.63458759479505
-144.50078823478967,-182.43491100357392
-204.7427092403254,-198.23625405613964
-151.22328640505762,-166.20411361609692
-193.39813531735075,-176.67441862118642
-143.2706217554396,-147.92206888141416
-183.94311916244158,-175.53868229062417
-126.08384277447351,-173.5946834269609
-168.7758795147871,-193.15847584819875
-173.42309837959772,-192.71998745556044
-141.264179427929,-184.64864062316047
-173.23666627361027,-179.2220933400251
-189.18374219091004,-124.64053646477423
-157.4317259739509,-186.64745093889047
-163.64074600419085,-165.8708332789581
-150.63199142750096,-153.4358061161474
-152.8993674815666,-161.67184793832226
-166.42876183533596,-206.41730061221023
-166.43534111102213,-158.99162630818032
-182.81110935140774,-176.97969240059433
-161.15512509934865,-170.79691944743453
-182.9274337528908,-156.55852171021
-126.19436330035155,-148.99328122836508
-167.51332299470064,-143.32423107007048
-144.46358725175293,-153.89772372229194
-169.16069036956338,-197.45409574650296
-189.08880617065478,-180.18335510252024
-175.63314227920924,-177.10969868537126
-178.83741131610734,-161.53485275367245
-174.6004765424854,-170.46686462052972
-182.33465720978947,-159.69718120510683
-187.97490564002894,-160.72440889127253
-182.11622153472447,-156.935260851462
-168.0875585065807,-133.52668048228466
-140.11268046086025,-158.26105247008252
-175.57516818614965,-206.86376563412375
-158.80625308760318,-163.8445707469039
-202.5477868614142,-182.08637782481176
-189.57898969605202,-173.06370931635166
-163.74492794751956,-172.1808929845899
-167.63704145222277,-150.38311140769164
-153.07485960362462,-125.49341195959826
-138.07260065045563,-148.55083972763393
-166.59575254926244,-139.7279691704389
-200.97271615258472,-172.6244321180264
-186.47418993699767,-184.25847354312265
-164.4244853018795,-179.87234264138522
-201.75435818805693,-237.87949394870668
-193.31509279456745,-179.1803317087771
-160.05046264550447,-140.41986692677528
-151.06242988554064,-142.33974702908506
-152.70287490604156,-160.45523200383792
-134.9353276588691,-171.1634091862387
-184.2773891230703,-159.95142098205372
-160.89768600505494,-181.4555301909633
-142.3240865544524,-156.51813321691196
-172.4920365430842,-172.58770799803966
-166.68440047692005,-177.45418594943368
-134.55265535433676,-154.03185290901362
-132.44779776830492,-191.38687838104977
-157.8896271037686,-163.48065290025366
-160.93002862177784,-192.03361046597516
-157.77079561905194,-169.71302729864706
-173.99761664578995,-219.03609678480015
-156.81675421503886,-160.80695322305954
-170.0751203692495,-189.37174959839257
-180.02007056780027,-161.1552953717148
-157.1288874578907,-141.1733578163836
-156.56192477540762,-159.01311995565564
-186.57546557888438,-170.366378663729
-157.26656526709834,-183.9489140580489
-141.3444793265486,-150.14959216982714
-126.09140667862454,-169.1256632431534
-141.4247335260555,-157.9270653282971
-148.82131055470524,-148.3215952513237
-142.67786599731988,-182.5711051427013
-154.52381819753518,-130.49539316728897
-144.62384470327262,-150.45362411474727
-153.31825613848454,-174.15420907951054
-201.53251765150907,-138.47758366858602
-153.05677182106336,-149.66626475972552
-170.36229103492246,-156.46471141377475
-152.98893363912117,-137.20573379233946
-154.7958256966137,-131.7735737849532
-121.99622838055556,-175.1816396155097
-152.2955278882027,-134.18894356225474
-135.49359174963155,-172.57859078539389
-179.1134911372607,-136.73689020686112
-166.28720616742882,-177.79516748561983
-143.17827283127897,-135.3851170586688
-148.20741651436947,-138.59432590409537
-187.44185962507592,-171.01100553740312
-178.72559012514017,-150.92642520073798
-185.69494096526478,-188.64706124656888
-140.38602494378912,-168.51032525179525
-159.20594763567496,-166.45014258619133
-177.4165628129745,-188.24161663521627
-177.4360242823033,-184.95391936688625
-167.97956277397662,-172.24780908896176
-161.39931139628135,-170.74117320385582
-179.43464146358937,-208.2305921556943
-157.98549193212173,-144.93729311861713
-157.29176046724817,-184.10938910810282
-164.02574780003562,-164.07649205259364
-171.8506408339435,-157.4750202897762
-134.02453170989142,-163.8775502995105
-163.20891396549243,-140.65575826119456
-139.39669239694686,-148.79654031052618
-150.4370706759438,-149.053624366075
-138.00611198591926,-157.6563181490024
-161.64303715792187,-151.86372443057041
-162.96785918900733,-172.64892999992782
-197.6746479815777,-171.01023423494954
-163.35558415952588,-165.00310544809798
-157.65461660944774,-173.69284435340327
-149.4666883805404,-171.63659504338412
-152.65690414473298,-157.45033052779135
-122.73775095636942,-129.23180421969045
-155.71209216380478,-169.95852928736136
-154.1790814011426,-129.89286669559166
-220.93928026628726,-179.73556908558106
-183.59206622039432,-166.36941633684182
-166.764520027918,-160.94138976154676
-152.8784448233208,-155.5652925297779
-169.00558465732482,-142.21685948559812
-130.0031091620535,-142.0752866025924
-128.8686870035371,-163.98461559815692
-145.49387599110477,-171.25754667880773
-195.88239611900565,-185.44602460558943
-139.5504846606637,-172.33931927026958
-158.57018491880368,-157.26027894378007
-157.48420148845764,-163.68046679980017
-144.65637525292576,-129.10610868160418
-127.64352377838684,-130.13220307967802
-122.59034968949746,-177.42851873233568
-158.44890460824263,-141.2639154999743
-166.77335892493204,-147.22483340189777
-161.31913921905118,-188.5602553294438
-145.3085944434733,-131.16471374853958
-184.93957941133954,-166.6821074612954
-152.000879770125,-122.48935006616163
-126.5355947999155,-140.71533180399013
-170.12735685973348,-150.93197101567935
-138.9982668829843,-154.52083316604688
-165.4415447642965,-161.25108555700717
-115.44883529875455,-172.77140036414545
-135.30032746602197,-147.14331928453635
-186.30340871067966,-189.27757945073964
-166.4220343106754,-160.6079556173485
-168.29006200162348,-150.9368209185459
-159.57440391293594,-123.80564990071402
-153.5512167421216,-181.60469609785991
-171.25430434535832,-158.73872552270188
-152.25197324553494,-129.89751682293473
-125.23977181490815,-158.84669698130796
-171.0418073033073,-136.59837671326727
-158.13423055951102,-137.09504525069786
-134.08561751418821,-159.37007879620887
-152.56844952670394,-156.50263537861915
-204.6407865264693,-160.405978489551
-160.8448995927809,-145.71341876303836
-149.89349976828632,-187.79313095501692
-143.4909103202392,-125.32219273219273
-135.32624398167712,-147.4689784066693
-143.868234004641,-180.59274787933816
-162.60369769587174,-165.91811831073323
-132.1227657924963,-169.70588956640995
-164.30439419175426,-170.74575374369877
-151.32729089094562,-141.55200538807085
-139.83649993647617,-115.22044294872845
-165.2662260040914,-181.9631841542993
-162.42932463749867,-150.75905374855685
-145.60837239213086,-167.03570768800424
-140.79606119357692,-175.10303861379637
-151.50416812424757,-167.52790347971884
-170.55497387719478,-156.4023091409565
-159.55573146708548,-154.5602076063896
-172.82446197973164,-139.68068733555066
-131.93197141986087,-124.13157954217706
-162.8544651248912,-163.16866762976818
-141.10221972130282,-173.04571197169162
-147.15885278444105,-155.2661324926305
-183.95815505295693,-167.18230055345714
-138.08767825958827,-168.10686289921856
-166.00253323572431,-135.36837588312943
-175.52287869085293,-168.99211342954902
-114.89976211129901,-133.29102775918173
-146.20665389487036,-102.72781409597178
-123.19614173587246,-148.39891951473152
-155.3806478845179,-151.27998839288452
-153.2908098434274,-156.44690948141053
-185.72062217468599,-173.08653161865797
-154.65145472768486,-141.78176558083092
-149.34180663316286,-157.46962509986562
-152.07745868230876,-134.8944969245954
-147.85461296131538,-158.28706760879123
-127.45582687296054,-147.75743721736973
-189.96507872709634,-194.4421453561844
-158.95312663971742,-154.13422195696236
-177.60791317106856,-122.00379697448525
-148.75341190320165,-176.94222148639219
-169.60648734508115,-124.22237132888124
-141.86820387251066,-178.50012960450394
-149.10110897971222,-161.47891499785175
-158.04515080759452,-131.78585503170905
-137.9125509010462,-159.82829567473885
-166.40055876492977,-146.39019093169887
-144.2447060235841,-152.38727122495658
-156.71630189506374,-150.89025805958718
-136.51861876316036,-128.75770339829856
-160.84036764985012,-128.23964995440767
-141.00579546479193,-142.11196154599497
-147.32619862941775,-122.39358372136728
-112.71564912544105,-121.72037452219185
-152.73912920606375,-153.67579272244703
-162.05413950671837,-152.41786187498118
-152.6324126909345,-155.20424415798772
-144.61191947884413,-169.18143277659968
-131.18859395661917,-145.71738608353675
-174.13126748200693,-176.89610269175498
-143.59125767395375,-150.6884747766742
-159.85941756343422,-154.87191988366857
-148.77210068492727,-182.1140450651212
-154.2398204783666,-152.44544620677914
-168.0432631208234,-123.1715891015995
-180.58976996526317,-181.503312124574
-141.48154554249425,-167.56967419369363
-153.2558415458275,-107.4377106317205
-144.85230270332997,-178.3990308156264
-119.18158318439203,-139.34685719067429
-148.32177506358926,-118.75223111337414
-135.2225382560036,-112.06781940799189
-138.57916736554867,-117.55748539783694
-141.7961219199957,-137.51410551640578
-158.20217411039664,-165.51489290455388
-171.51700884883832,-161.72267751429465
-165.54667877762853,-135.77973293636936
-141.01836873686824,-136.48710372869712
-167.03222386751682,-154.28257122192565
-136.83591430836412,-196.42115355191805
-166.26497496779544,-155.9870521360369
-170.78554419279018,-162.3236284057751
-159.75908728345857,-134.66267314882418
-151.54591587651115,-154.57805878540674
-133.95906556103964,-175.20331078669813
-141.18911522863388,-127.53295571329893
-145.78640556506983,-160.9764065317802
-166.60781881859552,-166.75821677446524
-194.63485639150022,-150.75398542677462
-152.9684538731802,-117.03516593315035
-160.16362267176314,-136.366185033953
-119.98552337085732,-148.19176583174306
-153.64869532915378,-122.69517356628553
-128.7425086015772,-172.7266603175357
-149.3667087674902,-111.46825393939591
-137.71102832556375,-122.74359901320565
-154.08544373187968,-146.29001753558904
-175.41098909040602,-131.35262355523614
-170.82967708917073,-165.53686433057078
-153.6103997987526,-170.480616843578
-192.8975856403615,-106.8515438656426
-133.2130840763361,-163.42698353118934
-136.61005750354195,-129.04949211788903
-202.2307671821019,-120.15885779299387
-142.34892333675796,-154.442341367361
-132.4079438494592,-131.26172380518142
-154.39960428317292,-117.880276264662
-146.2606565374566,-167.49869232029147
-148.40278299116764,-145.92774983134515
-178.46001960852456,-148.76429598543075
-164.06971263708581,-132.421690299303
-152.6223214827998,-187.68895107237847
-164.41257998375087,-159.4871163666336
-150.80508869437688,-170.0466005345784
-165.3292551597354,-128.80203464454925
-142.59352227455366,-139.96027181117563
-107.58962720339179,-143.22244883058306
-165.18893251385637,-167.50940584038997
-145.35796927318455,-143.25822844504566
-158.7991192912985,-112.06459340153215
-117.19735585080038,-127.69257238851922
-133.5498289871281,-128.60604927720794
-142.16702460942312,-148.90581415347822
-156.24072848777553,-180.84836468288205
-114.41772727804857,-147.04794661169203
-130.89763356563287,-145.3144415516143
-155.31918468476195,-147.30730376635512
-112.21822517404243,-132.5421624402919
-139.2820002252101,-137.46514947005184
-134.46826625552134,-167.05293506222284
-148.65823156314764,-121.02781465578317
-131.09317884382583,-157.31068938273367
-128.84868977678525,-151.28068919479398
-149.97653161337578,-155.82318915095746
-171.1071200593728,-163.12044809420553
-117.23519701193422,-124.7234711565194
-148.85336128540894,-149.06136099878043
-153.4885504728444,-125.22188659596395
-146.8004953245026,-145.50565531033368
-144.3706039403644,-122.46651952257825
-146.6105227340311,-115.38350017867106
-145.217941071668,-123.75893397492177
-92.86710199853538,-125.60343263239155
-136.75643887434194,-148.54381210582397
-151.45436379296447,-140.20189365642287
-125.77125244540292,-132.53544831525093
-179.7466236058001,-162.5005414873462
-159.59090832324958,-138.96846878170595
-156.00938151478266,-143.0779416260391
-115.85055278921787,-144.28643450394418
-141.02062991448864,-128.62753217366705
-158.12877633843544,-152.63180791035043
-155.53807324939137,-131.21886459354312
-133.85276645763778,-142.56875378165373
-154.90472223656442,-150.4452909006941
-118.53251265324255,-149.0485334413344
-134.03492756876005,-133.93174239675582
-131.33253907569448,-125.95666304859958
-108.75401309665426,-153.32807911831065
-148.05295243200644,-120.88893938568636
-124.49771273322733,-123.48312198577615
-143.35855509115353,-122.95020627243723
-164.63049799210933,-135.08895447452966
-136.9172148401024,-99.93424682482359
-120.89292519705322,-124.49227174212345
-132.4300755212158,-136.0221573018654
-129.91030692806333,-161.10520715578988
-149.84099964238195,-157.77507684214774
-141.25007593352905,-135.67522122902443
-119.26729049041728,-146.3057979914185
-149.55998409788774,-131.36510595911295
-152.6238344209691,-150.37481153402192
-129.2418042710285,-144.00014985183714
-190.92921495407637,-159.3229187068994
-121.13164716824346,-152.60326136293574
-142.87035716999918,-138.93381945726168
-147.56797070042103,-149.3076070653772
-100.52901710637761,-132.12747871332127
-131.9482966724251,-157.9006089313044
-156.52498959881603,-114.32410736952822
-114.8124115219102,-112.32265693140775
-173.8582407399588,-144.86180521003612
-135.16611210994196,-132.2064498871827
-129.48166797039218,-140.8737764088979
-173.7213073679916,-155.28948260648562
-144.46597363136456,-125.15317723189781
-146.1046660035623,-107.98366814140259
-139.31197812373628,-136.0459995410122
-129.99216771835026,-178.37860827381223
-144.61008292532077,-132.72279684850238
-127.08056468489633,-136.19388575870653
-154.99650582206485,-119.69947680185578
-158.96009250612258,-131.04070956226923
-165.22580895033565,-135.4091087106665
-142.57753278145609,-140.77386352289355
-118.98004030739419,-121.38752163889288
-118.3778177946746,-141.52862623358868
-139.90355905792583,-129.91751261733523
-142.41472859627493,-124.16389645351815
-144.99656253270413,-134.1015367994566
-116.97862344666403,-134.02625381118
-157.5504150236295,-159.4286347762637
-132.6254938689055,-124.98766578413081
-125.46311574325333,-140.91558474918776
-131.41156629374916,-130.7665521437263
-149.4763349409076,-147.7763156485827
-153.8393222473242,-128.2831356266332
-144.05493917992882,-140.33027499378335
-137.27954416667646,-134.95881913420197
-137.26957974352192,-169.86495561224743
-112.03429134567986,-129.49807571186298
-138.9888196199476,-104.62630569818818
-135.8316238940708,-108.63958447847075
-147.46877283450104,-156.63040877275876
-138.83844884209552,-130.92098888722535
-128.99363242603636,-120.4747862688408
-151.29485622052528,-149.26890649620026
-111.40879685834207,-130.57974512108123
-137.27889533542998,-119.92271755166865
-140.80437487032847,-113.54427474134971
-165.32447686656317,-129.8583862084439
-165.4635115480909,-110.19886083756292
-121.71044307050235,-140.41209166124332
-143.54660216307713,-111.97488572193535
-119.77378589087631,-127.95910773781286
-114.53711702649404,-148.25022831744218
-158.33739158266488,-150.04563601490597
-127.98822064972421,-143.21435359810292
-156.17524131817262,-118.7545166971866
-160.83804763712706,-104.16973733183112
-114.62025151802695,-152.37550206677594
-130.82206136735044,-165.72889610792143
-124.67030038738703,-115.83732933436403
-119.45436276081948,-145.80280230266914
-141.04039296821918,-150.0520679522624
-138.53261502234898,-133.6208574364102
-120.84299073737249,-140.23118404306376
-115.559673240697,-130.08984757324555
-101.69399883418146,-140.25651196957992
-116.10297742751773,-123.01726333108154
-141.31901072547092,-100.27461631272818
-128.48803374360227,-180.57310331318124
-142.8052313434917,-152.2469081817993
-127.53366009970867,-133.7209073669103
-103.0382665671107,-104.68644200001395
-119.9669032962604,-119.72317997957819
-124.1809811812302,-154.72403350885804
-122.14003517682023,-108.38086358778995
-107.92029852865937,-116.14830685391004
-137.37022405760064,-132.42186648464838
-120.45051147269824,-151.79766881128194
-152.01191291726076,-154.2212122760679
-157.1815442398706,-116.82442640178638
-124.8467065744086,-164.78117378795983
-127.0011556485486,-133.98329721776685
-124.78306961920572,-121.27672985018192
-122.70574941379985,-128.1921953616271
-126.69004243852537,-128.86414939751802
-146.6751311039072,-124.06394470590068
-134.25978915573057,-103.02286935106925
-137.48894758742045,-126.60302122424841
-146.75844325499415,-119.37665536587527
-111.09200849891644,-137.2237576431006
-136.1956223929065,-119.93563388553923
-103.08729409252022,-135.31692225829727
-121.0284533791508,-123.86449021245168
-114.33609707345644,-109.94037776689277
-97.2106620280193,-120.51571409938103
-128.55773240148096,-110.24562192346545
-139.66991845889734,-121.30450400244341
-162.11699874190066,-127.6070013220984
-136.49055148657828,-120.77479092384264
-141.27979405744617,-120.12260973892553
-105.80816647080168,-132.05484923754403
-164.90338326074507,-150.0313248393606
-119.94327110981902,-109.71765810902907
-126.84597051085001,-151.18877771276686
-120.44960972947509,-129.39406396765878
-130.85281631294836,-129.7067658163866
-152.3708426284519,-124.5391303403109
-133.72241985404978,-133.20246973888734
-139.9368171084553,-121.47344181727992
-158.79749360704173,-138.79432341625673
-132.18936424859714,-157.7363122355776
-158.1677101336198,-197.07792192576323
-135.4918636824354,-153.75035705972513
-136.84262205315957,-131.40681137624676
-137.37362453107306,-148.5853520395083
-132.67075326786542,-161.3680453071911
-126.31273402423236,-109.64283434365369
-103.5106946936391,-128.75685446398066
-119.46533344988076,-123.57197828488992
-108.02492272776946,-112.85944827597011
-107.39430063424497,-115.12070504143222
-122.05244716278193,-124.77862918253543
-161.21509485400108,-158.42735952501448
-136.02943531359583,-137.531862130529
-143.07333891448454,-122.98183785578205
-140.5640092720701,-120.10729039551441
-131.35195599199588,-106.22313954853293
-128.30770317471638,-129.0664611163419
-141.38181795731722,-146.8988314100379
-133.8408912878203,-116.9875366504966
-131.21611628587237,-186.7247412992423
-116.77248511646351,-128.0374631790311
-139.1259391874064,-105.34538100685059
-156.11995960231081,-124.14899173722536
-136.17053821006684,-109.77899505324494
-119.60021589280969,-139.25054213101987
-127.71312236397377,-139.60767881193826
-116.28668225798432,-118.51598581713793
-132.81074024215394,-137.9362638866942
-107.60131849548301,-150.15598266700047
-136.85381397706303,-142.13949821460642
-118.29680376975358,-137.29916822144634
-117.8111353700709,-103.36326694165868
-105.77848333824791,-79.35363552479927
-122.26144064446333,-101.6485961806231
-148.04302584064055,-123.71246246709384
-132.48420836093845,-127.48915627280269
-107.93751553363414,-135.50151716680028
-139.36044158486706,-123.7025777191341
-119.51724202366171,-151.14630276069695
-104.46904269500887,-109.02313755227779
-93.50828428476046,-113.41517804325233
-129.48034844463677,-144.94659514164007
-164.20178884815965,-158.20021965061508
-146.33643940201836,-119.4927616981055
-126.34662992433982,-132.4346016412167
-103.06420402910226,-160.02416789256267
-161.70660782617367,-132.0529064627019
-138.64326972458005,-123.7070446086832
-120.41580689685621,-136.18352529042127
-128.43265887448484,-141.5113545240964
-129.98445899950602,-156.47759957848822
-127.44214870934675,-108.5339436645845
-106.33870475843104,-123.78338664793885
-131.82616396433912,-147.08830358563796
-143.06089236001057,-112.06325708409254
-135.0702491245101,-148.81158203714895
-85.02129602189493,-141.09743883719764
-136.06388532745444,-143.989879761846
-122.30613017988281,-171.66309401431465
-150.64822262176543,-169.29425322062974
-122.5071135780392,-139.23564563842044
-132.77540035054196,-151.8987259334276
-130.78338989756853,-103.48907685688636
-113.89870645423697,-104.34123582910291
-120.93162153845931,-135.76413627447846
-132.89312651436185,-113.28023952957665
-87.50103127370525,-99.37848938553384
-114.43999709689243,-147.88607627139407
-121.88211774951823,-128.6327698811385
-125.18562413731229,-144.43792114275658
-117.62359711967879,-99.05891898416843
-105.17107743607738,-157.09339161516786
-141.66850624402073,-136.51445115479117
-127.89945434268748,-121.96036653224273
-96.0474394063657,-114.75201761062304
-106.13426377378327,-129.72756217717813
-144.37035842962027,-154.9782122794691
-122.27659286154126,-124.12433280440884
-138.02844252021112,-109.6310612158286
-121.56426008205972,-130.33533293461437
-142.630113001904,-102.70953417364412
-110.5548582599018,-116.8555812113424
-101.6614267170782,-135.5635162773959
-128.88467630678622,-113.2659655907669
-135.80862740091447,-144.39089239273957
-156.66686207529122,-153.97407065056186
-105.56002841142015,-114.7890446687133
-144.90103933381303,-120.40070531018104
-100.06951736793206,-133.17197314979796
-106.03467108984472,-118.8014396026321
-114.77065534680239,-145.75057315286674
-110.96487283833858,-116.77455972994959
-135.70711495271925,-115.579502427407
-118.49900010835893,-128.82929821864082
-108.92586146950825,-143.76295098177187
-133.55875342832948,-138.96326949116877
-122.43482624884679,-119.43801888517498
-113.77358500451369,-134.4358629739424
-135.5849949356301,-133.59245749973192
-107.09388537617099,-119.34556332283533
-104.94323043054989,-135.70859995933742
-119.13816290049373,-137.89703185064326
-119.61681323987203,-145.01674037221116
-120.35903742323154,-149.19015049217938
-117.50242468755623,-105.27264329212814
-100.24523623277418,-132.0584314326879
-125.03991844832483,-119.5721554045462
-100.05157237512506,-125.0723117737816
-131.09763047716748,-82.4046483540818
-138.4768566988157,-146.46436099005868
-168.87185675137027,-124.61126370209985
-106.17734345757486,-83.61917280496021
-152.30240990088515,-103.29928961115353
-135.84520415889733,-106.33121193798948
-152.82926440012594,-121.57881204262725
-143.84650320230153,-103.21239889868546
-100.46448133460811,-106.92685379370756
-111.68948711164437,-121.6261855509362
-129.03261390748273,-119.85408788146935
-138.3264587671759,-132.59546105118272
-119.42794596619437,-108.43886995497718
-120.1878301483476,-93.35061771367643
-104.25303398648002,-151.8480094095469
-104.94999538336873,-135.53538731549992
-109.65292408943066,-111.9675672026457
-145.54933029889324,-124.33342561908145
-102.20459220123331,-120.24856810224087
-133.7058141706583,-151.86928534599744
-110.61350317737687,-128.83849011805418
-125.38104541034316,-130.98012077638944
-136.77905880927838,-132.70378939146875
-99.81156559147509,-99.08157702960148
-116.72720929801476,-111.98801474346439
-139.4972252221796,-118.11225668079561
-120.95226218732385,-135.49257711300004
-117.84959558038541,-109.28018552573431
-121.40023523814054,-133.73038556646372
-126.14489549828525,-134.171195931989
