train,test
-348.5512616863116,-357.29483679561656
-293.486703379759,-346.3308200811659
-310.962667246655,-385.50806568688654
-369.43072730250606,-304.0220010672879
-340.09174400475126,-299.47721502152405
-296.6753954870207,-350.6185062733033
-354.1323256248567,-376.5057864711064
-315.48180793662186,-347.33731569073694
-330.8542241848388,-353.59120850364934
-278.5765083304247,-297.0902491148262
-339.91248380640644,-314.9188433312608
-344.65524928429016,-332.54580774501113
-297.501085125239,-316.4361367897874
-289.04184743379824,-355.3107063260856
-344.149715767067,-286.28082206149634
-375.30351215584994,-338.6916290033926
-365.2244674687995,-345.3623701685699
-346.07145214467334,-332.3122683189262
-332.5390129270323,-394.88562481763876
-377.48272382601454,-371.22270962572094
-391.1212938976555,-311.102928480693
-339.5289018811293,-361.93345690251346
-309.1487091224245,-332.05572899811995
-353.5136906969028,-338.75738396077776
-335.8217642225575,-314.44587558682264
-334.26084797279657,-300.0901765161622
-315.60606918294627,-354.0061400178658
-339.6150410776365,-321.6021079734466
-310.78093113555803,-349.2749235517045
-299.68131253203876,-362.5776468080622
-309.6077509389554,-335.1016312464801
-341.91104996601484,-336.0881900501
-381.0224849333023,-331.44297913940954
-273.3225228242752,-276.18018597517766
-353.8234787492854,-337.5803570309607
-335.0592287168386,-322.91608530586825
-312.2456066189098,-325.5643661721296
-332.5887233098634,-303.0502707585704
-296.67988170314186,-336.7531048192023
-269.16855824366803,-317.9389270727836
-328.9437332694518,-305.16461921285907
-318.7669578090446,-338.0591252648742
-324.27642103022566,-352.43863694991205
-323.6447834870556,-316.09677743299443
-275.47397863942797,-355.5384326033365
-342.3970226459071,-271.8404225997555
-343.4947842347302,-269.56961779745365
-323.96212497428996,-290.9590770443664
-286.2863111336264,-370.94662058194405
-327.76390178602304,-296.63382152920326
-321.7228639697737,-302.69649304458375
-298.0334892667918,-315.17172692947526
-320.05997472897354,-372.3125246105518
-368.904318187669,-254.44105773601441
-361.81006724957314,-275.5193262693556
-295.3140744084529,-305.53138424005925
-291.3004274665975,-319.13542828010026
-355.57936510524405,-303.1413048598467
-341.4103354505102,-327.03321125205815
-311.7062389611592,-330.6958922348236
-291.7838635640978,-307.5243113207169
-323.3796032333555,-295.37439066300215
-361.95208923261123,-334.60690031504987
-301.07515048416195,-259.7980227048623
-302.99374233950635,-324.56000152840824
-314.13649500103116,-347.3376612922157
-295.8571182534348,-330.66973749159297
-249.40452628798982,-330.6183255853887
-311.068117047239,-279.43003549581647
-302.88634556351224,-314.43822103781554
-263.2126220066341,-307.34008362071035
-309.2267482641048,-308.0479105485006
-319.2227679864299,-352.032640607476
-322.8647595336748,-298.8267886093373
-320.6991214715564,-245.04765788686458
-326.89259708029635,-323.4902727488688
-261.7327013125137,-317.6321021197066
-334.7249045174459,-289.0616182149593
-336.13840897684025,-321.88572936870486
-340.42831330855586,-340.6808855598972
-300.6897496100262,-317.1472985460332
-250.80871493030347,-294.3195249983697
